id;session_id;position_x;position_y;target_number;game_number;creation;id;respondent_id;note;prototype;creation;id;experience;pc_usage;sex;age;employment;creation
5662;124;572;338;10;3;2022-12-04 16:53:37.856;124;25;res24_dell2400_sys5;1C;2022-12-04 16:52:40.699;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5664;124;639;423;12;3;2022-12-04 16:53:39.984;124;25;res24_dell2400_sys5;1C;2022-12-04 16:52:40.699;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5665;124;294;95;13;3;2022-12-04 16:53:41.187;124;25;res24_dell2400_sys5;1C;2022-12-04 16:52:40.699;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5667;124;339;95;15;3;2022-12-04 16:53:43.905;124;25;res24_dell2400_sys5;1C;2022-12-04 16:52:40.699;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5758;127;629;527;12;1;2022-12-04 18:35:20.805;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5759;127;498;446;13;1;2022-12-04 18:35:22.086;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5761;127;750;95;1;2;2022-12-04 18:35:26.19;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5762;127;111;356;2;2;2022-12-04 18:35:27.727;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5764;127;56;419;4;2;2022-12-04 18:35:30.39;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5766;127;490;296;6;2;2022-12-04 18:35:33.086;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5768;127;203;508;8;2;2022-12-04 18:35:35.23;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5770;127;442;554;10;2;2022-12-04 18:35:37.812;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5772;127;644;221;12;2;2022-12-04 18:35:40.022;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5774;127;558;136;14;2;2022-12-04 18:35:42.27;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5777;127;889;284;3;3;2022-12-04 18:35:47.43;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5779;127;152;145;5;3;2022-12-04 18:35:49.825;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5781;127;212;464;7;3;2022-12-04 18:35:52.64;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5783;127;861;151;9;3;2022-12-04 18:35:54.996;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5785;127;99;284;11;3;2022-12-04 18:35:57.19;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5787;127;235;166;13;3;2022-12-04 18:35:59.707;127;26;res25_dell2400_sys18;2C;2022-12-04 18:35:03.929;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5861;129;96;287;2;3;2022-12-04 18:42:39.882;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5863;129;243;491;4;3;2022-12-04 18:42:42.142;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5865;129;176;301;6;3;2022-12-04 18:42:44.584;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5867;129;223;207;8;3;2022-12-04 18:42:47.04;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5869;129;53;483;10;3;2022-12-04 18:42:49.098;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5871;129;370;85;12;3;2022-12-04 18:42:51.04;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5872;129;80;376;13;3;2022-12-04 18:42:52.014;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5874;129;188;102;15;3;2022-12-04 18:42:54.158;129;26;res25_dell2400_sys5;2B;2022-12-04 18:41:53.324;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5908;130;484;548;1;3;2022-12-04 18:46:13.679;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5909;130;61;114;2;3;2022-12-04 18:46:15.761;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5912;130;672;470;5;3;2022-12-04 18:46:19.088;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5914;130;826;545;7;3;2022-12-04 18:46:20.899;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5916;130;333;313;9;3;2022-12-04 18:46:22.796;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5918;130;125;65;11;3;2022-12-04 18:46:24.875;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5920;130;850;121;13;3;2022-12-04 18:46:27.023;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5922;130;780;251;15;3;2022-12-04 18:46:28.909;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5924;130;146;430;17;3;2022-12-04 18:46:30.573;130;26;res25_micr1000_sys10;1B;2022-12-04 18:45:15.267;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5951;131;516;353;5;3;2022-12-04 18:53:56.823;131;27;res26_trust4800_sys10;2A;2022-12-04 18:52:38.376;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5957;131;483;205;11;3;2022-12-04 18:54:05.855;131;27;res26_trust4800_sys10;2A;2022-12-04 18:52:38.376;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5960;132;622;121;3;1;2022-12-04 18:58:20.563;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5961;132;299;441;4;1;2022-12-04 18:58:21.985;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5963;132;49;434;6;1;2022-12-04 18:58:24.944;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5965;132;209;508;8;1;2022-12-04 18:58:27.808;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5967;132;360;377;10;1;2022-12-04 18:58:30.972;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5969;132;749;70;12;1;2022-12-04 18:58:33.69;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5970;132;178;105;1;2;2022-12-04 18:58:36.846;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5971;132;617;270;2;2;2022-12-04 18:58:38.411;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5973;132;300;537;4;2;2022-12-04 18:58:41.448;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5975;132;816;203;6;2;2022-12-04 18:58:44.474;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5976;132;165;440;7;2;2022-12-04 18:58:45.907;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5977;132;455;93;8;2;2022-12-04 18:58:47.404;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5978;132;897;373;9;2;2022-12-04 18:58:49.588;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5979;132;277;208;10;2;2022-12-04 18:58:51.606;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5980;132;92;366;11;2;2022-12-04 18:58:53.038;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5981;132;619;308;1;3;2022-12-04 18:58:55.494;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5982;132;92;390;2;3;2022-12-04 18:58:56.78;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5983;132;513;531;3;3;2022-12-04 18:58:58.344;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
5984;132;759;55;4;3;2022-12-04 18:59:00.313;132;27;res26_dell2400_sys18;1C;2022-12-04 18:58:02.378;27;6;2 - 3 hours weekly;woman;33;farmaceut;2022-12-04 18:52:38.279
4415;96;254;263;11;3;2022-11-30 10:06:54.813;96;20;res19_trust4800_sys10;2A;2022-11-30 10:05:07.306;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4416;96;451;507;12;3;2022-11-30 10:06:55.765;96;20;res19_trust4800_sys10;2A;2022-11-30 10:05:07.306;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4419;96;780;383;15;3;2022-11-30 10:06:59.221;96;20;res19_trust4800_sys10;2A;2022-11-30 10:05:07.306;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4420;96;614;256;16;3;2022-11-30 10:07:00.269;96;20;res19_trust4800_sys10;2A;2022-11-30 10:05:07.306;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4421;97;281;421;1;1;2022-11-30 10:12:09.806;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4422;97;79;549;2;1;2022-11-30 10:12:11.662;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4423;97;836;399;3;1;2022-11-30 10:12:12.762;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4424;97;197;508;4;1;2022-11-30 10:12:13.869;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4425;97;613;257;5;1;2022-11-30 10:12:14.879;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4426;97;345;166;6;1;2022-11-30 10:12:15.606;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4427;97;951;357;7;1;2022-11-30 10:12:16.66;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4428;97;179;141;8;1;2022-11-30 10:12:17.783;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4429;97;738;439;9;1;2022-11-30 10:12:18.697;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4430;97;102;238;10;1;2022-11-30 10:12:19.917;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4431;97;861;481;11;1;2022-11-30 10:12:20.881;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4432;97;572;357;12;1;2022-11-30 10:12:21.935;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4433;97;929;479;13;1;2022-11-30 10:12:22.943;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4434;97;722;71;14;1;2022-11-30 10:12:23.967;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4435;97;882;321;15;1;2022-11-30 10:12:25.204;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4436;97;584;183;16;1;2022-11-30 10:12:25.918;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4437;97;145;133;1;2;2022-11-30 10:12:31.022;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4438;97;450;276;2;2;2022-11-30 10:12:32.225;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4439;97;921;545;3;2;2022-11-30 10:12:33.002;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4440;97;654;389;4;2;2022-11-30 10:12:33.939;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4441;97;126;471;5;2;2022-11-30 10:12:34.681;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4442;97;541;94;6;2;2022-11-30 10:12:35.937;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4443;97;327;172;7;2;2022-11-30 10:12:36.667;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4444;97;199;324;8;2;2022-11-30 10:12:37.509;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4445;97;537;148;9;2;2022-11-30 10:12:38.736;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4446;97;854;456;10;2;2022-11-30 10:12:39.829;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4447;97;326;345;11;2;2022-11-30 10:12:40.698;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4448;97;709;481;12;2;2022-11-30 10:12:41.666;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4449;97;887;329;13;2;2022-11-30 10:12:42.928;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4450;97;533;187;14;2;2022-11-30 10:12:44.087;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4451;97;897;303;15;2;2022-11-30 10:12:45.162;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4452;97;757;212;16;2;2022-11-30 10:12:46.11;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4453;97;885;454;17;2;2022-11-30 10:12:46.865;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4454;97;522;459;1;3;2022-11-30 10:12:49.271;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4455;97;124;124;2;3;2022-11-30 10:12:50.831;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4456;97;626;434;3;3;2022-11-30 10:12:51.82;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4457;97;240;71;4;3;2022-11-30 10:12:52.923;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4458;97;844;300;5;3;2022-11-30 10:12:53.917;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4459;97;340;137;6;3;2022-11-30 10:12:55.134;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4460;97;174;361;7;3;2022-11-30 10:12:55.985;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4461;97;829;149;8;3;2022-11-30 10:12:56.903;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4462;97;380;396;9;3;2022-11-30 10:12:57.852;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4463;97;785;223;10;3;2022-11-30 10:12:58.945;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4464;97;58;387;11;3;2022-11-30 10:12:59.915;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4465;97;235;492;12;3;2022-11-30 10:13:00.863;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4466;97;739;303;13;3;2022-11-30 10:13:01.927;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4467;97;401;519;14;3;2022-11-30 10:13:03.234;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4468;97;569;246;15;3;2022-11-30 10:13:04.187;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4469;97;410;401;16;3;2022-11-30 10:13:05.199;97;20;res19_dell2400_sys18;1B;2022-11-30 10:11:54.794;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4470;98;273;520;1;1;2022-11-30 10:16:55.358;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4471;98;555;292;2;1;2022-11-30 10:16:56.673;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4472;98;284;200;3;1;2022-11-30 10:16:57.5;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4473;98;913;88;4;1;2022-11-30 10:16:58.554;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4474;98;169;233;5;1;2022-11-30 10:16:59.462;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4475;98;537;403;6;1;2022-11-30 10:17:00.92;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4476;98;690;501;7;1;2022-11-30 10:17:02.049;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4477;98;407;253;8;1;2022-11-30 10:17:03.113;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4478;98;262;352;9;1;2022-11-30 10:17:03.998;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4479;98;758;167;10;1;2022-11-30 10:17:05.307;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4480;98;117;451;11;1;2022-11-30 10:17:06.742;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4481;98;780;203;12;1;2022-11-30 10:17:07.972;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4482;98;282;59;13;1;2022-11-30 10:17:09.066;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4483;98;530;502;14;1;2022-11-30 10:17:10.211;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4484;98;54;87;15;1;2022-11-30 10:17:11.276;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4485;98;437;546;1;2;2022-11-30 10:17:13.363;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4486;98;866;300;2;2;2022-11-30 10:17:14.663;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4487;98;297;135;3;2;2022-11-30 10:17:15.935;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4488;98;766;490;4;2;2022-11-30 10:17:17.07;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4489;98;440;329;5;2;2022-11-30 10:17:18.2;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4490;98;591;186;6;2;2022-11-30 10:17:19.148;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
4491;98;405;512;7;2;2022-11-30 10:17:20.172;98;20;res19_dell2400_sys10;2C;2022-11-30 10:16:37.606;20;10;more than 3 hours daily;woman;24;študent informatiky;2022-11-30 10:05:07.071
